wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Fi5V9fuJ1,https://weibo.cn/comment/Fi5V9fuJ1?uid=1837896330&rl=0#cmtfrm,学姐刚刚在美国举办了婚礼，我和大学好友感到一丝慌张。她说，就像是大家作业都写完了而我们还没开始动，然而“暑假”就快结束了。明知结婚是作业，如何才能don't give a fuck并不感到愧疚。  ,2017-08-21 10:17,7,0,7,,,
LhPZAuaLs,https://weibo.cn/comment/LhPZAuaLs?uid=1837896330&rl=0#cmtfrm,Ali Wong关于婚姻的段子虚虚实实，但有一个点我觉得很真诚：不能因为担心将来无法凭自己的能力安身立命，就急切地选择婚姻。当然如果喜欢团队合作，婚姻是一个不错的选择。  ,2022-03-02 10:10,6,0,2,,,
Lop3tm8qe,https://weibo.cn/comment/Lop3tm8qe?uid=1837896330&rl=0#cmtfrm,:其实最近已经在调整心态了，也刻意与一些悲惨的消息保持距离，因为真的怕崩不住。但刚才有杭州的朋友问我，“你最近怎么样啊，是不是可以回来了？”，是真的让我崩溃了。因为过去的十几天魔幻到超出众人的想象（包括刚开始爸妈也不相信我在饿肚子，以为我在撒娇），所以众人想象不到，而且死亡案例几乎没有，反而是因为其他原因死亡的更多。因此，既得不到其他地区人们的共情，身边的人们也看不到遭受这一切的意义。也有可能其他城市被封时也是这样吧，人类的悲欢总归不是共通的。,2022-04-14 14:27,4,0,8,,,
HlUuu2lAu,https://weibo.cn/comment/HlUuu2lAu?uid=1837896330&rl=0#cmtfrm,穿无钢圈文胸和阔腿裤可能真的是成熟的标志之一。  ,2019-03-21 10:01,8,0,2,,,
Hrecrsfzi,https://weibo.cn/comment/Hrecrsfzi?uid=1837896330&rl=0#cmtfrm,"迷你包是真的奢侈品—不用背手提电脑或文件（工作的负担），也不用装奶瓶或尿布 (motherhood ugh), 打扮得光彩照人出街即可。想到青春易逝，我赶紧又买了只迷你包。  ",2019-04-25 09:23,11,0,0,,,
Lnu1JiyiX,https://weibo.cn/comment/Lnu1JiyiX?uid=1837896330&rl=0#cmtfrm,"Detail of Masaccio’s Expulsion from the Garden of Eden (1425). Its 2022 title could be, Expulsion from the Compound of Zero Case.  原图 ",2022-04-08 13:16,0,0,0,,,
LqQqBlY3u,https://weibo.cn/comment/LqQqBlY3u?uid=1837896330&rl=0#cmtfrm,中午很想喝椰汁，但评估了一下可能无法打开椰壳，就放一边了。午睡醒后，心想我怎么会是轻言放弃的人呢，于是拿刀敲开了它。倒出了一整杯，椰汁却已经发酸了。那不勒斯里Lenù对Nino的感情，可能就是这样吧。  ,2022-04-30 15:49,1,0,0,,,
F0qHX513n,https://weibo.cn/comment/F0qHX513n?uid=1837896330&rl=0#cmtfrm,"在Outnet上看到去年夏天特别想要的裙子🤷🏻♀️Babe, I'm over you.  ",2017-04-27 06:06,0,0,4,,,
FnVAV3qfg,https://weibo.cn/comment/FnVAV3qfg?uid=1837896330&rl=0#cmtfrm,一个白人同事晒太阳后变成了粉色，另一个变成了橘黄色。突然想到以前在Facebook上看到的来自有色人种的一封信，说白人在不同情况下肤色都不一样，怎么还有脸叫我们people of color. 真的是，这才是definition of people of color.  ,2017-09-28 19:01,6,0,0,,,
Lqmm0xO1Y,https://weibo.cn/comment/Lqmm0xO1Y?uid=1837896330&rl=0#cmtfrm,好期待下一季脱口秀大会但又担心播不了或节目被掐啊。真的是从创作动机到作品呈现都充满中国特色社会主义的烦恼。  ,2022-04-27 11:15,3,0,0,,,
KvhyRs1GY,https://weibo.cn/comment/KvhyRs1GY?uid=1837896330&rl=0#cmtfrm,"刚刚开始读Entangled Life, 研究真菌的书，这是我见过的最有趣的致谢语了。科学家真的好可爱啊。  原图 ",2021-08-26 21:30,1,0,2,,,
GpWwbfD43,https://weibo.cn/comment/GpWwbfD43?uid=1837896330&rl=0#cmtfrm,问司机为什么车里装了风扇。他说，你们这个年纪的肝火旺，我空调都开到最大了，还是一上来就喊热，空调加风扇效果更好，吹一会就求饶了。 上海  显示地图 原图 ,2018-07-14 23:47,0,0,0,,,
J7sXQhUWr,https://weibo.cn/comment/J7sXQhUWr?uid=1837896330&rl=0#cmtfrm,"睡了十小时起床，去健身房的路上想蹦蹦跳跳，连路人也变得分外可爱。Oh wait, am I bipolar? Anne Hathaway在Modern Love里的表演让我印象太深刻了。  ",2020-06-20 07:40,3,0,0,,,
IF8DJBzIc,https://weibo.cn/comment/IF8DJBzIc?uid=1837896330&rl=0#cmtfrm,Al’s Diner管blondie叫“老外布朗尼”也太有梗了🤣  [组图共2张] 原图 ,2020-04-26 19:42,3,0,1,,,
LnmWIhXi9,https://weibo.cn/comment/LnmWIhXi9?uid=1837896330&rl=0#cmtfrm,":今日各大微信群热聊总结：1. 号称“22亿美金算什么”的投资了京东美团叮咚的VC女王买不到面包和牛奶，求进品类群团购，某CEO于是引咎辞职（这里是结合热搜编的）。确实，22亿美金算什么，买不到面包都只是数字而已。2. 多人问“土豆发芽了还能吃吗？”，在众人的劝解下恋恋不舍地丢掉了（很悲伤，我仅有的两颗土豆也发芽了）。一疫回到解放前的时候，苦难教育终于投入了实践。3. 某小区群聊中有人问不发放物资吃什么，“吃七楼那个黑人嘛”。黑人小哥瑟瑟发抖，乞求道“Don’t eat me”, 继而追问”Why do u want to eat me?” Well, cannibalism is discouraged no matter what.",2022-04-07 19:15,1,0,6,,,
Fn8cfdFzV,https://weibo.cn/comment/Fn8cfdFzV?uid=1837896330&rl=0#cmtfrm,"朋友让我比较纽约和上海。我说纽约有时候很crude, 上海更refined. 他瞪大了眼，上海refined? 你难道没有清早走在路上时看到大叔大妈穿着睡衣杀鸡吗？  ",2017-09-23 13:16,5,0,7,,,
HlKGx3Mcz,https://weibo.cn/comment/HlKGx3Mcz?uid=1837896330&rl=0#cmtfrm,波德莱尔以前写过，巴黎街头的男性都穿一身黑，礼帽也是黑色的，仿佛奔丧一般。后人在这些词句中解读出了他对平庸的资产阶级生活的厌恶。在下雨的早晨路过地铁站口，整整齐齐出来一长列撑着伞的早高峰旅客，倒真的让我想起外公葬礼的那个清晨。  ,2019-03-20 09:03,6,0,0,,,
M9kGbgDs7,https://weibo.cn/comment/M9kGbgDs7?uid=1837896330&rl=0#cmtfrm,"18岁对美国校园遍地的运动服嗤之以鼻的我 (hoodie, leggings, sweatshirt, sweatpants, you name it)，是不会想到有一天我会只对这种衣服感兴趣的，连包都是尼龙包。哦当然还有泳衣。十年之后，蜕变成了体育生。  ",2022-10-08 10:28,4,0,0,,,
KlPnYpdUV,https://weibo.cn/comment/KlPnYpdUV?uid=1837896330&rl=0#cmtfrm,Come swim in my blueberry ocean  原图 ,2021-06-25 17:14,2,0,0,,,
LoiHcff08,https://weibo.cn/comment/LoiHcff08?uid=1837896330&rl=0#cmtfrm,今天最热闹抢得最凶的群是麦当劳，在疫情期间变成了麦马仕。  ,2022-04-13 22:16,1,0,2,,,
Lv43QdgPu,https://weibo.cn/comment/Lv43QdgPu?uid=1837896330&rl=0#cmtfrm,听说昨晚安福路很疯狂，居民不堪其扰，从楼上丢鸡蛋下来赶人（现在物资是丰富了哈，鸡蛋都能随便丢了）。What a carthatic block party. 突然特别能理解中美洲南美洲以及欧洲小镇的嘉年华传统，一年一度的允许公开讽刺权力的节日。  ,2022-05-28 09:52,7,0,0,,,
Lp3pIBjw5,https://weibo.cn/comment/Lp3pIBjw5?uid=1837896330&rl=0#cmtfrm,晚上做了山姆的手抓海鲜桶，海鲜煮熟了放进超大号塑料袋里，再加酱汁摇一摇。想起来Dartmouth的朋友说frat派对，就是把酒和饮料倒进超大号垃圾桶里搅拌，然后大家倒出来喝。纯正的美式豪放体验。后续是，因为在家关了二十天丧失了行走功能，摔了一跤，袋子破了酱汁撒了一地，瞬间变凶杀现场。  [组图共2张] 原图 ,2022-04-18 21:12,4,0,4,,,
Mc9szr7Lp,https://weibo.cn/comment/Mc9szr7Lp?uid=1837896330&rl=0#cmtfrm,万圣节的周末好忙🎃  [组图共4张] 原图 ,2022-10-26 23:26,0,0,0,,,
LoToSl7DI,https://weibo.cn/comment/LoToSl7DI?uid=1837896330&rl=0#cmtfrm,":今天因各种梗和梗图爆笑：1. 在高楼顶部搭了个景（明明是去看老旧小区，背景却露出高楼大厦的中高层区域）。群友总结，人家确实也是在履行职责啊，（俯）视cha罢了。2. 新闻里上海物资丰富、生活有序的画面，被配上了《演员》，立刻赋予了这首歌新的含义。3. 国内转播Coachella, Megan Thee Stallion被截到只剩一个头，人称“码东梅”；随后黑色方块局部码，却因速度太慢等于没打，变成“码追不上冬梅”。突然明白为什么有这么多苏联笑话了。",2022-04-17 19:42,6,0,0,,,
Kw7FYifzj,https://weibo.cn/comment/Kw7FYifzj?uid=1837896330&rl=0#cmtfrm,这两天陷入了一种无状的伤感中，不知道是因为夏天结束，还是跟一些人的离别。也许两者皆有吧。我们蟹蟹多愁善感。  ,2021-09-01 10:11,1,0,4,,,
GErZLCm3t,https://weibo.cn/comment/GErZLCm3t?uid=1837896330&rl=0#cmtfrm,妈妈说太公——也就是她外公——去世的时候，来了些多年未见的亲戚，说起他的年轻往事：他是有名的才子，遇到打群架的时候，就身骑白马前去，在腰间系一圈书来抵御刀剑攻击。也是非常浪漫了。  ,2018-10-18 09:40,5,0,0,,,
G89wiAcke,https://weibo.cn/comment/G89wiAcke?uid=1837896330&rl=0#cmtfrm,人们总说人文学科无用，但最有价值的便是它们的无用。也许我注定就会学习人文学科，因为向往自由，不喜欢被一种答案束缚，不喜欢按照公式一步步走向别人给的答案，即使自由总要付出代价。  ,2018-03-19 23:48,8,0,0,,,
LiVwRf5Q7,https://weibo.cn/comment/LiVwRf5Q7?uid=1837896330&rl=0#cmtfrm,经过街角的装修充满民族特色、店员用维语交谈的新疆餐厅时，是我两年多来最接近出国游的时刻了🥲  ,2022-03-09 14:06,7,0,0,,,
F73FTqjws,https://weibo.cn/comment/F73FTqjws?uid=1837896330&rl=0#cmtfrm,"在车站看到了横店影视城的广告，穿着皇帝戏服的肥胖男性被妃子模样的女性们环绕。我觉得我应该随身带一只马克笔，看到恶心的广告就在上面写上""Fuck this""或者可以发一系列在恶心的广告边竖中指的照片——sounds like a much better project than Ai Weiwei's shit.  ",2017-06-09 20:20,12,0,0,,,
IB8l56FZp,https://weibo.cn/comment/IB8l56FZp?uid=1837896330&rl=0#cmtfrm,I feel like my biggest takeaway from immersing myself in NYC’s contemporary art world is “Fuck old white men.”  ,2020-03-31 11:35,5,0,3,,,
F6TEr3kB3,https://weibo.cn/comment/F6TEr3kB3?uid=1837896330&rl=0#cmtfrm,头发剪得差不多了跟发型师说要修成这样的，边上打扫卫生的阿姨突然插嘴，还是你现在这样好看。She's got opinions 😅  原图 ,2017-06-08 18:49,2,0,5,,,
F06Dy6FsF,https://weibo.cn/comment/F06Dy6FsF?uid=1837896330&rl=0#cmtfrm,读Arjun Appadurai看到Pico Iyer描写的菲律宾对于美国流行音乐的痴迷，对其演绎的忠诚度甚至超过今日的美国——沉迷于电视节目的我立刻想到了杜丽莎。原来是这样啊。  ,2017-04-25 03:01,2,0,0,,,
MlHmDjv0c,https://weibo.cn/comment/MlHmDjv0c?uid=1837896330&rl=0#cmtfrm,xhs刷到分享去Magic Mike如何被互动，除了买最贵的票，还要“好好打扮”。想到我去Magic Mike之前也这么说，男性友人回复：“你花钱去看，为什么还要打扮？”说得太对了，难道男的去看脱衣舞还会想到收拾一下自己吗，带着钱去就完了。  ,2022-12-28 18:17,10,0,0,,,
Ne9Ml0yKH,https://weibo.cn/comment/Ne9Ml0yKH?uid=1837896330&rl=0#cmtfrm,胡说八道是一种在社交场合掌握主动权的有效方式。- 我是freelancer。- 什么，free dancer?- 对，跳钢管舞的。- 你在石油公司工作啊？- 嗯，我在海上挖石油的，很大的船上面，夜里什么都看不清，一年都很难回家一次。  ,2023-08-12 02:39,13,0,2,,,
F2SelFeU7,https://weibo.cn/comment/F2SelFeU7?uid=1837896330&rl=0#cmtfrm,"Good intention, terrible publicity. Effective though. 美国·纽约时代广场  显示地图 [组图共2张] 原图 ",2017-05-13 07:51,2,0,0,,,
N1OOlkMQ1,https://weibo.cn/comment/N1OOlkMQ1?uid=1837896330&rl=0#cmtfrm,在章小蕙的小程序买东西有一年多了，确实有回购多次的产品，在小红薯上的相关分享也获得很多赞与收藏。今晚她的直播爆了，微博上也有好多讨论，体会到了我追的爱豆终于火了的感觉！  ,2023-05-22 23:13,7,0,4,,,
InN5tBdhZ,https://weibo.cn/comment/InN5tBdhZ?uid=1837896330&rl=0#cmtfrm,分享图片  原图 ,2020-01-03 17:35,0,0,0,,,
LpkLPemHx,https://weibo.cn/comment/LpkLPemHx?uid=1837896330&rl=0#cmtfrm,隔壁小卖部的老板娘给我们送雪糕，隔着栏杆递进来，想起以前上学偷偷点外卖时打的游击战。以前以为学校是监狱，离开就好了，现在看来还是太天真。  原图 ,2022-04-20 17:23,8,0,0,,,
M3RGmlUUC,https://weibo.cn/comment/M3RGmlUUC?uid=1837896330&rl=0#cmtfrm,"Minx! 感觉听了一段Minx put in historical context, 太有趣了。  原图 ",2022-09-02 11:28,2,0,0,,,
K0SvPygQt,https://weibo.cn/comment/K0SvPygQt?uid=1837896330&rl=0#cmtfrm,在中国，每个饭局，都是一场男言之瘾大赛。  ,2021-02-07 22:35,14,0,1,,,
F0gOs8yTW,https://weibo.cn/comment/F0gOs8yTW?uid=1837896330&rl=0#cmtfrm,":走在我前面的男子西装革履，但背Jansport书包，年轻的脸庞看上去像是金融界新人。撑着一把巨大的像是公司发的雨伞。想起来之前见面的一个顶尖咨询公司的男生，刚入职，对纽约华丽的餐厅酒吧如数家珍，因为很多情况下是公司付钱。在这把公司的伞下，you seem entitled to a lot things, but it's just an illusion. Looks like Caillebotte's painting of Paris in rain, but recast in New York with a post-bourgeois, late-capitalist subject.",2017-04-26 04:55,4,0,7,,,
M07vgdGOV,https://weibo.cn/comment/M07vgdGOV?uid=1837896330&rl=0#cmtfrm,攀岩前后除了手上负伤 其他等于白练了😅  [组图共4张] 原图 ,2022-08-08 20:23,3,0,2,,,
Ks0O2aBBv,https://weibo.cn/comment/Ks0O2aBBv?uid=1837896330&rl=0#cmtfrm,"听了几天古希腊神话，不断在想诸神这么厉害，自己造人不行吗，到处去侵犯民女。后来意识到这跟日本动漫中的“福利”场景差不多，增加""juicy""内容博眼球吧，也给后世的画家制造了很多借口画男的想看的场景。女孩子还是要多掌握创作的权利。  ",2021-08-05 09:20,4,0,0,,,
IhmSxbBo8,https://weibo.cn/comment/IhmSxbBo8?uid=1837896330&rl=0#cmtfrm,苏珊神婆预言我这周的感情生活是“性感又热烈的”，then I got an unsolicited dick pic. Yeah real hot.  ,2019-11-22 11:50,5,0,2,,,
IlnNP2vGn,https://weibo.cn/comment/IlnNP2vGn?uid=1837896330&rl=0#cmtfrm,我是第14481位申请创建“【超话】春蕾计划诈捐”→ 网页链接 的粉丝，助力创建人数越多，开通几率越大！大家快来戳这里→ 网页链接 帮我加快创建速度吧~  ,2019-12-18 21:32,2,0,0,,,
L5HsrFjg1,https://weibo.cn/comment/L5HsrFjg1?uid=1837896330&rl=0#cmtfrm,"Christmas is set in December for a reason. How else are people gonna survive this bitterly cold, colorless month.  ",2021-12-12 14:22,3,0,0,,,
MaSvQ8GqD,https://weibo.cn/comment/MaSvQ8GqD?uid=1837896330&rl=0#cmtfrm,前上司，一个年轻时有点文艺的巨蟹座男人，现在也常在朋友圈针砭时弊，今天居然一早发了Joji “Glimpse of Us”的歌词。次元壁破了的感觉。  ,2022-10-18 14:27,3,0,0,,,
NivUsumwo,https://weibo.cn/comment/NivUsumwo?uid=1837896330&rl=0#cmtfrm,丹麦人是真的友善，连去机场绕路收我两倍钱的南亚裔司机，收钱时也是一种平和真诚的笑……  ,2023-09-09 18:21,3,0,0,,,
EAWFli9yP,https://weibo.cn/comment/EAWFli9yP?uid=1837896330&rl=0#cmtfrm,I'm just so happy to be back. I ❤️ NYC. 美国·纽约  显示地图 ,2017-03-22 10:55,3,0,0,,,
Fc3XHAZ4P,https://weibo.cn/comment/Fc3XHAZ4P?uid=1837896330&rl=0#cmtfrm,带了耳机上班后感觉时间过得飞快，而且听着clubby的歌习惯性地想撩头发，撩完了才发现原来我在办公室啊。  ,2017-07-12 18:16,6,0,0,,,
F0dWyzVg5,https://weibo.cn/comment/F0dWyzVg5?uid=1837896330&rl=0#cmtfrm,":去年九月去了MoMA PS1的back to school party, a mishmash of tacky performance art. 其中有个特别糟的是three drag queen looking guys cheerleading for Trump, singing that ""DT's gonna America great again."" 现在想起来真讽刺，因为有句话叫""There's no bad publicity."" We were all complicit in his rise to power.",2017-04-25 21:37,2,0,0,,,
Ln6hRm0tj,https://weibo.cn/comment/Ln6hRm0tj?uid=1837896330&rl=0#cmtfrm,没有车流，世界好安静，安静到可以听见鸟鸣，流动的空气，和邻居的做爱声。  ,2022-04-06 00:50,6,0,0,,,
EuIEcD1Vi,https://weibo.cn/comment/EuIEcD1Vi?uid=1837896330&rl=0#cmtfrm,在巴厘岛逛一家当地的香水工坊，很喜欢某一款忍不住买了，回到纽约的公寓里却发现最适合喷洗手间。Everything was just contextual.Temporary Love-The Brinks  ,2017-02-09 12:12,5,0,2,,,
Lzv3sFz4i,https://weibo.cn/comment/Lzv3sFz4i?uid=1837896330&rl=0#cmtfrm,:近几日酷热到只想吃云贵菜东南亚菜，汲取一些温暖地区的传统智慧。尤其是云贵菜，香得像有蛊一样，这种天气中也让人有胃口。之前全面封锁时，一直吃着自己做的寡淡食物，才明白人类为什么要为了香料远行，为了糖殖民（虽然听上去可怖）。想到Levi-Strauss在《忧郁的热带》里提到法国亨利四世时代的宫女们把胡椒种子放在随身携带的糖果盒里，像吃糖果一样吃。可能因为生活总是寡淡而让人乏力的，才需要各式各样的刺激品。,2022-06-26 13:57,6,0,1,,,
