content,publish_time,like_numlocation,forward_num,comment_num
我看网友分享自己转码经验/路径的真的都觉得，你这么能干你想干什么干不成？你文科都能转码。不像有些人学本科研究生一直学统计结果连码都转不成，每天担心被开了  ,2023-10-20 06:41,12,0,0
我觉得重训可以提升身体质量，跟做大量有氧不一样。我觉得大量有氧就只是消耗。但是重训可以让人集中精神，长期坚持也有身体在成长的感觉，而不是被消耗的感觉。  ,2023-12-04 02:18,6,0,0
有时候发现我的梦想真的不是要有多大的权力或者多有钱，只是想要有一个幸福的家，就跟我现在有的一样。  ,2023-11-20 13:20,21,0,5
review这个事情，我老板就说双盲这个事情真的是没意思的，因为大家都能猜出来谁是谁，就是在睁眼说瞎话。她投稿发出去review一般都是直接选择展示作者姓名的。  ,2023-11-28 18:32,2,0,0
我老板绝对不是一个死读书的人，有这种“删一半”的insight你会以为文章被拒是质量不够吗？你怎么想得到是因为editor特殊的眼睛材质以及他根本就没有耐心读完整篇文章呢  ,2023-10-21 06:17,1,0,0
:其实mean成这样拿出来被鞭，我也觉得我很有可能也会被谁拉出来鞭。我经常说的刻薄话自己都忘记了，偶尔那年今日看见还会吓一跳。我也理解说刻薄话的人的心态，实际上是自己过得不好，比如今天踩到屎了我会骂一万句。这个mean girl bully弱势群体本身其实是在恨自己混得差，如果她混好了应该就不会这样了。,2023-11-15 11:46,4,0,0
我宁愿在外倒插门也不回家  ,2023-11-14 09:03,4,0,0
我date过一个Princeton本科的男的，abc，在我们学校读PhD，跟我一个小学同学还是同一个实验室（我让他千万不要告诉这个人），上了一半就去狗家当码工，我觉得也没啥意思，PhD都没毕业。他第二天还去搜我的领英，又找借口约我，去不好直接拒绝，我介绍了个码工女友给他。  ,2023-12-19 14:06,1,0,0
我觉得是，自从我学会倒插门之后，把提供情绪价值践行到了人生的方方面面，连发微博也开始展现人性。并且也觉得何乐不为？mean是我天生的本色，那么倒插门就是人生的修行。  ,2023-11-12 15:30,10,0,3
我自己也带很多学二代trainee，高中生，我说实话有些小孩确实优秀一点，不需要我花很多精力。反倒是宁波诺丁汉本科过来读硕士的那种，我看十个不抵一个高中生。  ,2023-11-25 15:33,8,0,0
我求求  原图 ,2023-10-30 17:22,1,0,1
wbkl  原图 ,2023-10-31 01:17,3,0,2
我真的无语，湾区码农就爱xsr自己的女同事，为什么同一个单位同一个级别的还要在对方面前充大爹啊  ,2023-10-15 11:37,3,0,0
煮老师用比特币在暗网雇孙吧男开合女高管，女高管动用关系把煮老师架进去一日游，比谁更会撕逼？笑死我了  ,2023-10-15 12:56,6,0,0
我觉得最近拍出来这种描写张桂梅和山区女生的垃圾电影真是反映了是什么样的一群垃圾在掌握话语权，就是德不配位的一群恶臭的老男人。年轻的有才华的女导演应该在这件事上掌握话语权，而不是这些没有脑子的人。这些人跟舔妙宝宝和鹦鹉史航的就是同一帮人，国内的搞人文艺术的那个圈子就是一群蠢货。  ,2023-11-21 03:44,10,0,0
你随便想想煮老师那么仇女的一个人居然能找一个女的进管理层，这个女的能给他带来多大的利益？笑死了  ,2023-10-15 12:58,3,0,0
:现实中很多地主傻儿子会对自己的学历和智力感到自卑，很多实际上长得很帅的也很有肉体的（知道自己短板下在哪里所以执着健身），但是就是太笨了。这种人很容易被那种做题家白骨精降维打击。比如他即使为了解决需求跟二本子yc女也花钱，但一定是老板模样根本不付出任何情绪价值，但碰到降维打击白骨精（刚刷到比如朱朱那样的），（对方大概概率对他不感兴趣），但如果对方对他释放任何可得性，他立即就变身神魂颠倒的舔狗了。,2023-12-08 15:50,2,0,0
北美男incel非常多，很多母胎单身自己找不到对象家长一看到别人家有女儿就蜂拥而上的。我妈碰到不少那种家长一听说她有女儿就要求要认识加个微信，根本不管我妈根本就没说自己需要。  ,2023-10-10 22:54,8,0,1
读美本不搞一个本地男忍得住么。跟咱老钟做题家不一样，美国娃不鸡kumon，中学期间都在鸡体育，上大学人均体育生，体脂率人均7percent，找个排名好的学校脑子还好，精神身体都满足。不搞一个不馋么。,2023-11-14 03:29,8,0,2
:这个案例1就跟我那个朋友很像她想拿绿卡，曲姐问她怎么拿，她说她不被开除就应该可以这话简直就是我那个朋友自己嘴里蹦出来的然后喜欢才华横溢但很穷的，曲姐说她生下来就没见过这种人。才华横溢但穷的人不是没有，但这个女的因为自己就太差了，她眼里的才华横溢其实不是才华横溢，才华比她横溢她就觉得很横溢，实际上是中人以下,2023-10-14 09:13,5,0,0
弄签签的当然当然另有其人。他是上了哪家真有个好父亲的姑娘，真的骑在老虎头上了，只能自认倒霉  ,2023-11-21 14:05,7,0,0
我笑咧了都  原图 ,2023-10-15 12:50,0,0,0
:乐团里敲三角铁一般都不是等闲之辈。一般是候补。比如乐团里一般只有一个弹钢琴的，有时候招两个，一个替补，这个替补经常用不到，怎么办，去敲三角铁。乐团里能弹钢琴的，绝对不是什么等闲之辈，十级就是小学生过家家，一般这种得到专业水平。我们高中以前搞器乐大赛，九级十级根本连初赛都进不了，这种鸡娃太多了，还想特长生加分，根本轮不上。想想曲姐能通过特长生进华师一，那也不是普通的艺术特长。,2023-12-06 07:10,1,0,0
:friends里面的几个人，和来自不同的社会阶层和种族，里面但是有钱人家的小孩，像Chandler和Rachel这种，在见到Phoebe这种在大街上流浪童年复杂的小孩会认为跟她玩掉价吗？我们在看friends的时候内心会一直重复Phoebe是乡毋宁吗？Phoebe会一直在心里说我因为没有父母家庭稀巴烂我就不如别人非要从其他朋友身上吸血吗？人跟人的感情只有纯粹的时候才会美好一点。,2023-12-12 15:50,9,0,0
我觉得可以给嫉妒女的可以卖b的直男👉一条路，就是很多小城市的公共厕所，我记得以前有调查记者专门做过，glory hole是什么东西呢？你去搞一搞应该每次可以拿个五块十块的。  ,2023-11-11 07:40,5,0,0
但是这种回复感觉我们美国人也被冒犯了（而且那个姐我说实话长得一点都不胖吧，求求  原图 ,2023-11-15 13:01,6,0,4
我老公看我：天哪你这人怎么活下来的，你没了我可怎么办。我：我一个人的时候活得挺好的。  ,2023-12-12 10:18,6,0,0
笑拥了，我最喜欢听你们讲话了，连吃饭看剧都省了  [组图共2张] 原图,2023-12-09 05:28,6,0,0
我听曲姐连麦又有一个女的，找老板给另一个老板表白，完了没有反应，我说你们表白的人表了一次没有反应能不能就算了，你这样搞是把双方都搞得很烦。能不能不要就盯着一个人在那里使劲薅，对方不可怜吗。  ,2023-11-12 11:25,5,0,0
网上有瓜我第一反应端个小板凳来吃。不懂那种啥也不知道就说：假的！编的！的网友是什么出发点。要是真的不是对大家更好吗。是不是酸的，看到什么她羡慕的都觉得不可能发生。  ,2023-12-13 13:54,2,0,0
我看到沙东人传统两性叙事就会头皮发麻  ,2023-11-07 06:56,5,0,0
有多少男的幻想自己是天才比如做mbti测试：我是intj，那我就是天才或者被诊断人格障碍：我是反社会人格，我是天才逗引智力测试145：我是天才现实一个二本子：我怀才不遇,2023-11-14 03:50,6,0,0
老话说男人是视觉动物，就只有男人是视觉动物吗？我看到长的丑的男的也是尽量避免直视  ,2023-10-16 06:39,2,0,0
以前我跟我一个发小（男的）各自聊自己在外的桃花，这人连上托福课的时候有一个女的天天找他说话他都知道人家喜欢他。你们这些人要是追男的真的不要觉得是对方不知道你在干啥，还觉得自己不会表达呢。  ,2023-11-17 02:35,9,0,0
其实我在网上骂的我现实生活里认识的人，我当他们的面都已经骂过一遍了，所以我也不怕人说我人前人后不一样  ,2023-10-16 13:16,0,0,0
文章被接收了之后反而觉得挺丢人的，感觉就是勉强达到了一个毕业标准而已。更不想毕业了  ,2023-10-20 05:13,0,0,0
比利周这个天生黑肉底为什么在美白？天生黑肉底擦防晒干什么  ,2023-10-14 13:57,2,0,0
干柴烈火跟缓慢说服的难点不一样。干柴烈火控制自己不要过早跟这个人在一起，搞暧昧期间多看看观察一下保持理智，缓慢说服的点是怎么说服自己对没有感觉的人产生感觉。当然后者我是觉得对我难度更大我做不到  ,2023-10-16 06:37,3,0,0
这篇文章也把我笑拥了知乎用户 在 @知乎 回答了问题：游戏公司多益网络董事长发文诉前 CEO 唐忆鲁涉嫌贪污、纵容游戏外挂，还有哪些信息值得关注？ 👉 网页链接 （想看更多？下载 @知乎 App：知乎 ）  ,2023-10-15 16:02,0,0,0
我笑死，去看sunset房manager说我们没有homeless问题因为我们在山上，这还真的是zombie啊，zombie爬不了山  ,2023-10-14 07:53,0,0,4
凡是碰到美女就爱造黄谣  [组图共2张] 原图,2023-10-15 15:59,0,0,0
我的互联网新妈妈  [组图共2张] 原图,2023-10-15 15:54,2,0,0
徐波让员工给他发红包把我笑拥了  原图 ,2023-10-15 15:36,3,0,0
这个投稿也真是把我整不会了我们前年就在投了，投了一大圈全部拒了，最后我老板说我们删一半，搞成两篇，结果立马接收了这些editor眼睛是什么材质我也不懂  ,2023-10-21 06:07,1,0,0
居然长得也不错还是个才女  原图 ,2023-10-15 15:31,1,0,2
我看了三遍确认是11万还精确到小数点后两位，好歹也是百亿级别的公司，人家好歹也是ceo，账面上工资不算股份分红也应该是百万以上，还是六年前的事情，人家估计自己根本就不记得这回事吧，煮老师怎么抠成这样，  原图,2023-10-15 15:26,2,0,2
我觉得爹妈的钱这个事情其实就得分开，你自己得想成是馈赠。美国人这个事情想得很明白，中国人其实大部分拿不到多少遗产但依然觉得父母的钱是自己的，最后顶多分套房。有些老头子晚年搞女人，把钱都送给女人了，你们就得争那本来就没有多少的遗产。  ,2023-10-15 13:48,3,0,0
